age,nationality,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_18_24,NLD,2283 TB,22,,,,,,,,,@gmail.com,False,True,NLD       ,NLD,true,False,NLD,True,True,True,0-2,,Rijswijk,true
age_25_31,FRA,94880,94,FREELANCER,,FINANCIAL_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Noiseau,true
age_25_31,FRA,75018,75,EMPLOYEE,STANDARD,,,,,,,@gmail.com_TEMP5782,False,False,FRA       ,,true,False,,NULL,True,True,6-8,,Paris,true
age_18_24,ITA,80021,80,ITA_STUDENT,STANDARD,,EXTERNAL_TRANSFER,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Afragola,true
age_39_45,FRA,13015,13,FREELANCER,,CONSTRUCTION,EMPLOYMENT,,,,FREELANCER_ACTIVITY,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Marseille,true
age_25_31,DNK,4700,47,FREELANCER,BUSINESS_CARD,CONSTRUCTION,,,,,,@gmail.com,False,False,DNK       ,DNK,true,False,DNK,True,True,True,0-2,,Næstved,true
age_39_45,FRA,38780,38,,,,,,,,,@yahoo.fr,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Pont évêque,true
age_18_24,ESP,57019,57,FREELANCER,BUSINESS_BLACK,EDUCATION_AND_TEACHING,EMPLOYMENT,,,,,@gmail.com,False,False,GRC       ,ESP,false,False,DEU,False,False,False,0-2,2,Perea,true
age_18_24,FRA,91100,91,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Corbeil-Essonnes,true
age_18_24,PRT,2305-323,23,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,True,PRT       ,,true,False,PRT,True,True,False,0-2,,Tomar,true
age_53_59,FRA,86300,86,,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@live.fr,False,True,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Chauvigny,true
age_25_31,FRA,84000,84,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Avignon,true
age_18_24,GBR,TN37 7BB,TN,,STANDARD,,,,,,,@hotmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Hastings,true
age_25_31,DEU,97464,97,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Niederwerrn,true
age_18_24,GBR,Sm7 0ty,Sm,,STANDARD,,,,,,,@yahoo.co.uk,False,True,GBR       ,,true,False,GBR,True,True,True,6-8,,Leicester,true
age_39_45,FRA,64500,64,FREELANCER,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,ONLINE_PURCHASES,@gmail.com,False,True,FRA       ,DZA,false,False,FRA,True,True,False,0-2,3,Saint-Jean-de-Luz,true
age_25_31,ITA,67549,67,FREELANCER,STANDARD,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,ITA,false,False,ROU,False,False,False,0-2,1,Worms,true
age_46_52,ESP,43203,43,,METAL_CARD_MONTHLY,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,1,Reus,true
age_25_31,FRA,93700,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Drancy,true
age_18_24,FRA,94600,94,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Choisy-le-Roi,true
age_25_31,PRT,3360-110,33,FREELANCER,BUSINESS_CARD,TELECOMMUNICATIONS,,,,,,@gmail.com,False,False,PRT       ,,true,False,PRT,True,True,True,0-2,,Coimbra,true
age_25_31,ESP,11370,11,CONSTRUCTION_REAL_ESTATE,STANDARD,,,,,,,@hotmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,,Los barrios,true
age_25_31,ITA,80078,80,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@live.it,False,True,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Pozzuoli,true
age_25_31,FRA,94600,94,,STANDARD,,,,,,,@outlook.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Choisy-le-Roi,true
age_18_24,GBR,En11eg,En,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,London,true
age_32_38,NLD,7523 VX,75,PENSIONER,STANDARD,,EMPLOYMENT,,,,,@hotmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,1,Enschede,true
age_32_38,FRA,02500,02,UNEMPLOYED,,,GOVERNMENT_PAYMENTS,,,,,@hotmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Hirson,true
age_53_59,AUT,8200,82,FREELANCER,,TRANSPORT,,,,,,@emailn.de,False,True,AUT       ,,true,False,AUT,True,NULL,True,0-2,,Gleisdorf,true
age_18_24,CIV,93000,93,FREELANCER,BUSINESS_CARD,FINANCIAL_SERVICES,,,,,,@gmail.com,False,False,FRA       ,CIV,false,False,FRA,True,True,False,0-2,3,Bobigny,true
age_25_31,BGR,22609,22,FREELANCER,,,GRANTS,,,,,@gmail.com,False,True,DEU       ,BGR,false,False,GBR,False,False,False,0-2,1,Hamburg,true
age_39_45,FRA,75020,75,LEAD,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,12+,,Paris,true
age_25_31,FRA,95370,95,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Montigny-lès-Cormeilles,true
age_18_24,GBR,B71 4BX,B7,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,West Bromwich,true
age_>60,POL,64-400,64,FREELANCER,BLACK_CARD_MONTHLY,HEALTH_SERVICES_AND_SOCIAL_WELFARE,PENSION,,,,,@wp.pl,False,False,POL       ,POL,true,False,POL,True,True,True,0-2,2,Międzychód,true
age_39_45,TUR,95140,95,FREELANCER,BUSINESS_CARD,FINANCIAL_SERVICES,,,,,,@gmail.com,False,False,FRA       ,TUR,false,False,FRA,True,False,False,0-2,1,Garges-les-Gonesse,true
age_25_31,FRA,69200,69,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@hotmail.fr,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Vénissieux,true
age_18_24,FRA,77100,77,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,3-5,3,Meaux,true
age_18_24,FRA,75019,75,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,False,True,0-2,,Paris,true
age_46_52,NLD,3027be,30,,BLACK_CARD_MONTHLY,CONSTRUCTION,EMPLOYMENT,,,,,@hotmail.com,False,False,NLD       ,NLD,true,False,NLD,True,NULL,True,0-2,1,Rotterdam,true
age_>60,FRA,06210,06,,BLACK_CARD_MONTHLY,,,,,,,@hotmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Mandelieu la napoule,true
age_32_38,FRA,38920,38,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Crolles,true
age_18_24,GBR,IG3 9FE,IG,,STANDARD,,,,,,,@outlook.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Ilford,true
age_32_38,DEU,66583,66,FREELANCER,,CONSTRUCTION,EMPLOYMENT,,,,ONLINE_PURCHASES,@gmx.de,False,True,DEU       ,DEU,true,False,DEU,True,True,True,0-2,3,Spiesen-Elversberg,true
age_32_38,FRA,75018,75,,,,,,,,,@gmail.com,False,True,FRA       ,,true,True,FRA,True,True,False,0-2,,Paris,true
age_25_31,FRA,75013,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_18_24,BEL,9300,93,STUDENT,,,EMPLOYMENT,,,,ONLINE_PURCHASES,@gmail.com,False,False,BEL       ,DOM,false,False,BEL,True,True,True,0-2,1,Aalst,true
age_25_31,PRT,2720-158,27,,STANDARD,,,,,,,@gmail.com,False,False,PRT       ,NGA,false,False,PRT,True,True,True,0-2,,Reboleira,true
age_32_38,ROU,80469,80,FREELANCER,,AGRICULTURE_AND_FORESTRY,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,True,DEU       ,ROU,false,False,ROU,False,False,False,0-2,1,München,true
age_39_45,ESP,38970,38,,,PUBLIC_SERVICES_AND_HOSPITALITY,PUBLIC_SUBSIDIES,BETWEEN_1001_AND_2500_EURO,EUROPE_EU,,SALARY_OR_PENSION,@gmail.com,False,True,FRA       ,ESP,false,False,FRA,True,False,False,0-2,1,Corps,true
age_39_45,ITA,33170,33,ITA_FREELANCER_ASSISTENTI_SOCIALI,BUSINESS_SMART,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,False,True,0-2,2,Pordenone,true
age_25_31,FRA,95890,95,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Enghien-les-bains,true
age_25_31,HUN,WV60HX,WV,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Wolverhampton,true
age_46_52,UKR,80044,80,HOUSEWIFE,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,True,ITA       ,,true,False,,NULL,True,False,0-2,,OTTAVIANO,true
age_25_31,FRA,93200,93,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Saint-Denis,true
age_18_24,FRA,77111,77,,STANDARD,,,,,,,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,4+,Soignolles- en -brie,true
age_46_52,DEU,C15AP2V,C1,EMPLOYEE,,,,,,,,@n26.com_TEMP6850,False,True,IRL       ,,true,False,,NULL,True,False,0-2,,"Navan, County Meath",true
age_46_52,FRA,57100,57,UNEMPLOYED,BUSINESS_SMART,,INHERITANCE,,,,PERSONAL_PROJECTS,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Thionville,true
age_18_24,AUT,1220,12,FREELANCER,,SPORTS,,,,,,@leonphilipp.com,False,True,AUT       ,AUT,true,False,AUT,True,True,True,0-2,2,Wien,true
age_39_45,FRA,53110,53,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Niort la Fontaine,false
age_53_59,GBR,BB99JH,BB,,,,,,,,,@maildrop.cc,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Nelson,false
age_53_59,ESP,23009,23,PUBLIC_ADMINISTRATION,,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Jaén,false
age_25_31,GMB,V94D5EK,V9,FREELANCER,,OTHER_MANUFACTURING_INDUSTRY,EMPLOYMENT,,,,,@gmail.com,False,False,IRL       ,GMB,false,False,IRL,True,NULL,False,12+,,LIMERICK CITY,false
age_18_24,FRA,76000,76,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Rouen,false
age_53_59,USA,vuzzcxw,vu,,,,,,,,,@n26.com,False,True,DEU       ,,true,False,,NULL,NULL,True,12+,,dkcbbwxckm,false
age_46_52,DEU,77709,77,FREELANCER,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Wolfach,false
age_>60,AUT,4560,45,FREELANCER,BUSINESS_METAL,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@live.at,False,False,AUT       ,AUT,true,False,AUT,True,True,True,0-2,1,Kirchdorf an der Krems,false
age_25_31,SE,10247,10,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,SWE,False,False,False,0-2,,Berlin,false
age_39_45,FRA,85800,85,FREELANCER,BUSINESS_CARD,RETAIL_TRADE,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Saint-Gilles-Croix-de-Vie,false
age_18_24,ESP,08027,08,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,2,Barcelona,false
age_25_31,FRA,86420,86,,STANDARD,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,GOVERNMENT_PAYMENTS,,,,,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Guesnes,false
age_32_38,ROU,1150,11,PENSIONER,,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,BEL       ,ROU,false,False,BEL,True,True,False,0-2,2,Woluwe-Saint-Pierre,false
age_18_24,NLD,3076 ZA,30,,,,,,,,,@gmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,,Rotterdam,false
age_32_38,ITA,09036,09,ITA_EMPLOYEE_PUBLIC_SECTOR,,,SALARY,,,,,@virgilio.it,False,False,ITA       ,ITA,true,False,ITA,True,True,True,3-5,1,Guspini,false
age_32_38,DEU,63741,63,FREELANCER,BUSINESS_SMART,OTHER_SERVICE_ACTIVITIES,,,,,,@iamfranziska.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,3,Aschaffenburg,false
age_18_24,FRA,38000,38,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Grenoble,false
age_25_31,FRA,34130,34,,,,,,,,,@laposte.net,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Mauguio,false
age_32_38,ESP,46900,46,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Torrente,false
age_18_24,NOR,1792,17,,STANDARD,,,,,,,@gmail.com,False,False,NOR       ,NOR,true,False,NOR,True,True,True,0-2,2,Tistedal,false
age_39_45,MAR,59650,59,UNEMPLOYED,BUSINESS_SMART,,GOVERNMENT_PAYMENTS,,,,,@me.com,False,False,FRA       ,MAR,false,False,FRA,True,True,False,0-2,2,Villeneuve-d'Ascq,false
age_46_52,SWE,1170,11,FREELANCER,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@gmail.com,False,False,AUT       ,SWE,false,False,AUT,True,True,False,0-2,3,Wien,false
age_25_31,DEU,22547,22,FREELANCER,,,GOVERNMENT_PAYMENTS,,,,,@icloud.com,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Hamburg,false
age_>60,ITA,70122,70,ITA_UNEMPLOYED,STANDARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Bari,false
age_25_31,UKR,08028,08,TOURISM,STANDARD,,,,,,,@gmail.com,False,True,ESP       ,UKR,false,False,UKR,False,False,False,0-2,,Barcelona,false
age_53_59,FRA,53240,53,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,12+,,Saint Jean sur Mayenne,false
age_18_24,FRA,33400,33,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Talence,false
age_25_31,THA,20143,20,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,False,0-2,,MILANO,false
age_25_31,FRA,74140,74,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Veigy-Foncenex,false
age_18_24,TUN,02100,02,,,,,,,,,@gmail.com,False,False,FRA       ,TUN,false,True,FRA,True,NULL,False,12+,,Saint-Quentin,false
age_25_31,ROU,10243,10,,,CONSTRUCTION,FAMILY_INCOME,,,,,@gmail.com,False,True,DEU       ,ROU,false,False,ROU,False,NULL,True,12+,,Berlin,false
age_18_24,ITA,25030,25,ITA_STUDENT,,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,1,Mairano,false
age_39_45,FRA,91480,91,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,quincy sous senart,false
age_46_52,ITA,90147,90,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Palermo,false
age_32_38,DEU,66125,66,RENTNER,STANDARD,,,,,,,@aol.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Saarbrücken,false
age_39_45,ESP,08474,08,FREELANCER,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,False,True,0-2,,Gualba,false
age_46_52,DEU,21727,21,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@web.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Estorf,false
age_25_31,ARG,1910,19,,STANDARD,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@hotmail.com,False,False,DNK       ,ARG,false,False,DNK,True,True,False,0-2,1,Frederiksberg,false
age_18_24,FRA,29200,29,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Brest,false
age_>60,FRA,44800,44,,,,,,,,,@laposte.net,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,ST HERBLAIN,false
age_25_31,DEU,66851,66,TRAINEE,,,,,,,,@web.de,False,True,DEU       ,,true,False,DEU,True,NULL,True,12+,,Queidersbach,false
age_32_38,FRA,78210,78,,BLACK_CARD_MONTHLY,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Saint-Cyr-l'Ecole,false
age_46_52,ESP,41007,41,,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,ONLINE_PURCHASES,@hotmail.com,False,False,ESP       ,ESP,true,False,ESP,True,NULL,True,12+,,Sevilla,false
age_>60,FRA,13001,13,,,,,,,,,@hotmail.fr,False,False,FRA       ,DZA,false,False,FRA,True,True,True,0-2,,Marseille,false
age_25_31,DEU,71570,71,,STANDARD,,,,,,,@web.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Oppenweiler,false
age_25_31,FRA,24700,24,,,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Saint-Barthélemy de bellegarde,false
age_25_31,ARG,64283,64,FREELANCER,BUSINESS_CARD,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,ARG,false,False,ARG,False,False,False,0-2,3,Darmsatd,false
age_25_31,IRL,NW1 177G,NW,EMPLOYEE,STANDARD,,,,,,,@hotmail.com,False,False,IRL       ,,true,False,,NULL,True,True,0-2,,Galway,false
age_39_45,FRA,29730,29,UNEMPLOYED,METAL_CARD_MONTHLY,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,FRA       ,FRA,true,True,FRA,True,True,True,0-2,2,Guilvinec,false
age_46_52,FRA,74100,74,WITHOUT,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,12+,,Annemasse,false
age_>60,GRC,54623,54,,STANDARD,,,,,,,@ath.forthnet.gr,False,False,GRC       ,GRC,true,False,GRC,True,True,True,3-5,,Thessaloniki,false
age_18_24,NLD,2925 CW,29,,,,,,,,,@gmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,,Krimpen aan den IJssel,false
age_39_45,FRA,83400,83,FREELANCER,BUSINESS_CARD,SPORTS,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,HYERES,false
age_>60,DEU,29012,29,,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,,NULL,NULL,False,0-2,,Malaga,false
age_18_24,ITA,00139,00,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Roma,false
age_32_38,FRA,45500,45,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Gien,false
age_39_45,GBR,L20 5EY,L2,,,,,,,,,@icloud.com,False,True,GBR       ,GBR,true,False,GBR,True,NULL,False,12+,,Liverpool,false
age_25_31,ESP,21007,21,UNEMPLOYED,,,,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,NULL,True,12+,,Huelva,false
age_25_31,FRA,69003,69,,BUSINESS_CARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,0-2,,Lyon,false
age_>60,FRA,42560,42,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Boisset-Saint-Priest,false
age_25_31,FRA,69006,69,,,,,,,,,@hotmail.com,False,False,FRA       ,,true,True,FRA,True,True,True,12+,,lyon,false
age_39_45,ITA,15057,15,ITA_EMPLOYEE_PRIVATE_SECTOR,STANDARD,,SALARY,,,,,@yahoo.it,False,False,ITA       ,ITA,true,False,ITA,True,False,True,0-2,2,TORTONA,false
age_53_59,FRA,13015,13,,STANDARD,,,,,,,@yahoo.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Marseille,false
age_39_45,FRA,30390,30,,STANDARD,,,,,,,@yahoo.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Domazan,false
age_25_31,FRA,49100,49,,STANDARD,,,,,,,@kher.nl,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Angers,false
age_39_45,MAR,40065,40,ITA_SELF_EMPLOYED,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,MAR,false,False,ITA,True,True,False,0-2,2,Pianoro,false
age_39_45,FRA,92390,92,,,,,,,,,@hotmail.com,False,False,FRA       ,TUN,false,False,FRA,True,True,True,12+,,Villeneuve-la-Garenne,false
age_25_31,FIN,60389,60,STUDENT,STANDARD,,,,,,,@gmail.com,False,True,DEU       ,,true,False,GBR,False,True,False,3-5,,Frankfurt am Main,false
age_39_45,DEU,76474,76,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,True,12+,,Au am Rhein,false
age_32_38,FRA,42000,42,HOUSEWIFE,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,12+,,Saint-Étienne,false
age_18_24,CHE,1010,10,,STANDARD,,,,,,,@gmail.com,False,False,CHE       ,CHE,true,False,CHE,True,True,True,0-2,1,Lausanne,false
age_32_38,DEU,64319,64,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,True,0-2,,Pfungstadt,false
age_32_38,BRA,47000,47,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,BRA,false,False,FRA,True,True,False,0-2,1,Agen,false
age_18_24,FRA,54340,54,STUDENT,STANDARD,,GRANTS,,,,,@hotmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Pompey,false
age_18_24,BEL,91100,91,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,BEL,false,False,FRA,True,True,False,0-2,3,Corbeil-Essonnes,false
age_>60,PRT,8650-350,86,FREELANCER,,AGRICULTURE_AND_FORESTRY,ASSET_SALES,,,,FREELANCER_ACTIVITY,@gmail.com,False,False,PRT       ,PRT,true,False,PRT,True,True,True,0-2,1,SAGRES   VILA DO BISPO,false
age_53_59,ITA,10137,10,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@gmail.com,False,True,ITA       ,ITA,true,False,ITA,True,NULL,False,12+,,Torino,false
age_18_24,FRA,63000,63,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Clermont-Ferrand,false
age_32_38,IND,65760,65,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,False,12+,,Eschborn,false
age_32_38,ITA,47522,47,ITA_SELF_EMPLOYED,BUSINESS_CARD,,FAMILY,,,,,@hotmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Cesena,false
age_25_31,DEU,86911,86,FREELANCER,BUSINESS_CARD,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@web.de,False,False,DEU       ,DEU,true,False,ESP,False,NULL,True,0-2,2,Dießen am Ammersee,false
age_25_31,FRA,57230,57,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,CMR,false,False,FRA,True,True,True,0-2,,Bitche,false
age_32_38,DEU,07745,07,EMPLOYEE,STANDARD,,,,,,,@web.de_TEMP7905,False,False,DEU       ,,true,False,,NULL,True,True,0-2,,Jena,false
age_39_45,POL,3237 AL,32,,STANDARD,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,NLD       ,POL,false,False,NLD,True,True,False,0-2,1,Vierpolders,false
age_32_38,GBR,De249lt,De,,,,,,,,,@me.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Derby,false
age_32_38,DEU,44627,44,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,Herne,false
age_25_31,FRA,60160,60,EMPLOYEE,STANDARD,LOGISTICS,,,,,,@gmail.com_TEMP2592,False,False,FRA       ,,true,False,,NULL,True,True,0-2,,montataire,false
age_18_24,ITA,20142,20,ITA_UNEMPLOYED,SMART,,REDEPLOYMENT_OF_SAVINGS,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,6-8,2,milano,false
age_32_38,VEN,46950,46,FREELANCER,,CONSTRUCTION,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,False,12+,,Chirivella (valencia),false
age_18_24,ITA,20151,20,FREELANCER,BUSINESS_CARD,HOSPITALITY,,,,,,@outlook.it,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Milano,false
age_32_38,ITA,21042,21,ITA_EMPLOYEE_PRIVATE_SECTOR,STANDARD,,SALARY,,,,,@hotmail.it,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Caronno Pertusella,false
age_25_31,DE,54413,54,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,True,0-2,,Rascheid,false
age_53_59,DEU,94118,94,FREELANCER,FLEX_ACCOUNT_MONTHLY,HEALTHCARE,,,,,,@gmx.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Jandelsbrunn,false
age_32_38,GRC,64569,64,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,3-5,,Nauheim,false
age_25_31,AUT,6020,60,,STANDARD,,,,,,,@hotmail.com,False,False,AUT       ,,true,False,AUT,True,True,True,0-2,,Innsbruck,false
age_18_24,ITA,66023,66,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,False,True,12+,,Abruzzo,false
